127.0.0.1 - - [25/Feb/2017:21:50:56 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/images/loader-2.gif HTTP/1.1" 200 2251 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:57 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/images/select-bg.svg HTTP/1.1" 200 624 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:57 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/fonts/Luma-Icons.eot HTTP/1.1" 200 7175 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:57 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/fonts/Luma-Icons.eot? HTTP/1.1" 200 7250 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:57 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/fonts/Luma-Icons.woff2 HTTP/1.1" 200 3503 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:58 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/fonts/Luma-Icons.woff HTTP/1.1" 200 7075 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:58 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/fonts/Luma-Icons.ttf HTTP/1.1" 200 6999 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:59 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/fonts/Luma-Icons.svg HTTP/1.1" 200 21968 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:59 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/Magento_Braintree/images/paypal-small.png HTTP/1.1" 200 1614 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [25/Feb/2017:21:50:59 +0000] "GET /pub/static/version1488059402/frontend/Magento/luma/en_US/Magento_ProductVideo/img/gallery-sprite.png HTTP/1.1" 200 5131 "http://127.0.0.1:32775/pub/static/version1488059402/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET / HTTP/1.1" 200 6085 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/calendar.css HTTP/1.1" 200 1649 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/requirejs/mixins.js HTTP/1.1" 200 2439 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/_requirejs/frontend/Magento/luma/en_US/requirejs-config.js HTTP/1.1" 200 2841 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/css/styles-l.css HTTP/1.1" 200 11930 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/requirejs/require.js HTTP/1.1" 200 20624 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/css/styles-m.css HTTP/1.1" 200 42604 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/images/logo.svg HTTP/1.1" 200 4036 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
